"site_name","location","season","common_name","total_observed"
Reynoldsburg Southwest,POINT (-82.82 39.94),Summer 2021,Tree Swallow,9
Reynoldsburg Southwest,POINT (-82.82 39.94),Summer 2021,Tufted Titmouse,96
Reynoldsburg Southwest,POINT (-82.82 39.94),Summer 2021,Turkey Vulture,12
Reynoldsburg Southwest,POINT (-82.82 39.94),Summer 2021,Veery,4
Reynoldsburg Southwest,POINT (-82.82 39.94),Summer 2021,vireo sp.,2
Reynoldsburg Southwest,POINT (-82.82 39.94),Summer 2021,Warbling Vireo,2
Reynoldsburg Southwest,POINT (-82.82 39.94),Summer 2021,White-breasted Nuthatch,75
Reynoldsburg Southwest,POINT (-82.82 39.94),Summer 2021,White-eyed Vireo,5
Reynoldsburg Southwest,POINT (-82.82 39.94),Summer 2021,Willow Flycatcher,1
Reynoldsburg Southwest,POINT (-82.82 39.94),Summer 2021,Wilson's Warbler,1
Reynoldsburg Southwest,POINT (-82.82 39.94),Summer 2021,Wood Thrush,49
Reynoldsburg Southwest,POINT (-82.82 39.94),Summer 2021,Yellow-rumped Warbler,1
Reynoldsburg Southwest,POINT (-82.82 39.94),Summer 2021,Yellow-throated Warbler,1
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Acadian Flycatcher,9
Storage Site,POINT (-83.0306 40.00041),Summer 2021,American Bittern,3
Storage Site,POINT (-83.0306 40.00041),Summer 2021,American Crow,2184
Storage Site,POINT (-83.0306 40.00041),Summer 2021,American Goldfinch,1596
Storage Site,POINT (-83.0306 40.00041),Summer 2021,American Kestrel,6
Storage Site,POINT (-83.0306 40.00041),Summer 2021,American Redstart,1053
Storage Site,POINT (-83.0306 40.00041),Summer 2021,American Robin,3594
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Bald Eagle,9
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Baltimore Oriole,90
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Bank Swallow,27
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Barn Swallow,375
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Barred Owl,15
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Bay-breasted Warbler,456
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Belted Kingfisher,15
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Black-and-white Warbler,219
Storage Site,POINT (-83.0306 40.00041),Summer 2021,blackbird sp.,120
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Blackburnian Warbler,150
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Blackpoll Warbler,141
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Black-throated Blue Warbler,90
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Black-throated Green Warbler,159
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Blue-gray Gnatcatcher,288
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Blue Jay,1101
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Bobolink,9
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Brown-headed Cowbird,105
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Brown Thrasher,3
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Canada Goose,15051
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Canada Warbler,3
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Cape May Warbler,75
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Carolina Chickadee,1887
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Carolina Wren,348
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Caspian Tern,3
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Cedar Waxwing,2829
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Chestnut-sided Warbler,150
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Chimney Swift,5565
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Chipping Sparrow,429
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Cliff Swallow,1017
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Common Grackle,507
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Common Nighthawk,2796
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Common Yellowthroat,21
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Cooper's Hawk,147
Storage Site,POINT (-83.0306 40.00041),Summer 2021,dabbling duck sp.,12
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Double-crested Cormorant,219
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Downy Woodpecker,570
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Eastern Bluebird,168
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Eastern Kingbird,21
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Eastern Phoebe,24
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Eastern Wood-Pewee,363
Storage Site,POINT (-83.0306 40.00041),Summer 2021,European Starling,3624
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Gray Catbird,609
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Gray-cheeked Thrush,21
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Great Blue Heron,537
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Great Crested Flycatcher,57
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Great Egret,561
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Green Heron,6
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Hairy Woodpecker,24
Storage Site,POINT (-83.0306 40.00041),Summer 2021,House Finch,1446
Storage Site,POINT (-83.0306 40.00041),Summer 2021,House Sparrow,5559
Storage Site,POINT (-83.0306 40.00041),Summer 2021,House Wren,264
Storage Site,POINT (-83.0306 40.00041),Summer 2021,hummingbird sp.,3
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Indigo Bunting,51
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Killdeer,225
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Larus sp.,6
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Least Flycatcher,6
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Magnolia Warbler,396
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Mallard,4926
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Merlin,510
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Mississippi Kite,3
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Mourning Dove,2283
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Mourning Warbler,3
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Nashville Warbler,27
Storage Site,POINT (-83.0306 40.00041),Summer 2021,new world warbler sp.,318
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Northern Cardinal,2601
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Northern Flicker,294
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Northern Mockingbird,12
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Northern Parula,81
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Northern Rough-winged Swallow,90
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Northern Waterthrush,6
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Osprey,45
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Ovenbird,99
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Palm Warbler,9
Storage Site,POINT (-83.0306 40.00041),Summer 2021,passerine sp.,18
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Peregrine Falcon,78
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Philadelphia Vireo,18
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Pileated Woodpecker,3
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Purple Martin,6
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Red-bellied Woodpecker,357
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Red-breasted Nuthatch,9
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Red-eyed Vireo,114
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Red-headed Woodpecker,30
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Red-shouldered Hawk,51
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Red-tailed Hawk,168
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Red-winged Blackbird,405
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Ring-billed Gull,1698
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Rock Pigeon,7209
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Rose-breasted Grosbeak,6
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Ruby-crowned Kinglet,3
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Ruby-throated Hummingbird,276
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Scarlet Tanager,3
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Sharp-shinned/Cooper's Hawk,3
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Sharp-shinned Hawk,9
Storage Site,POINT (-83.0306 40.00041),Summer 2021,shorebird sp.,6
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Solitary Sandpiper,9
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Song Sparrow,786
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Spotted Sandpiper,90
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Summer Tanager,3
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Swainson's Thrush,198
Storage Site,POINT (-83.0306 40.00041),Summer 2021,swallow sp.,12
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Tennessee Warbler,63
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Tree Swallow,117
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Tufted Titmouse,144
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Turkey Vulture,201
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Upland Sandpiper,3
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Veery,9
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Warbling Vireo,180
Storage Site,POINT (-83.0306 40.00041),Summer 2021,White-breasted Nuthatch,483
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Willow Flycatcher,3
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Wood Duck,651
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Wood Thrush,3
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Yellow-bellied Flycatcher,6
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Yellow-billed Cuckoo,6
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Yellow-rumped Warbler,6
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Yellow-throated Vireo,3
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Yellow-throated Warbler,30
Storage Site,POINT (-83.0306 40.00041),Summer 2021,Yellow Warbler,60
Upper Arlington Central,POINT (-83.07 40.03),Summer 2021,American Black Duck,4
Upper Arlington Central,POINT (-83.07 40.03),Summer 2021,American Crow,814
Upper Arlington Central,POINT (-83.07 40.03),Summer 2021,American Goldfinch,319
Upper Arlington Central,POINT (-83.07 40.03),Summer 2021,American Kestrel,3
Upper Arlington Central,POINT (-83.07 40.03),Summer 2021,American Redstart,35
Upper Arlington Central,POINT (-83.07 40.03),Summer 2021,American Robin,422
Upper Arlington Central,POINT (-83.07 40.03),Summer 2021,Bald Eagle,5
Upper Arlington Central,POINT (-83.07 40.03),Summer 2021,Baltimore Oriole,19
Upper Arlington Central,POINT (-83.07 40.03),Summer 2021,Bank Swallow,4
Upper Arlington Central,POINT (-83.07 40.03),Summer 2021,Barn Swallow,146
Upper Arlington Central,POINT (-83.07 40.03),Summer 2021,Bay-breasted/Blackpoll Warbler,4
Upper Arlington Central,POINT (-83.07 40.03),Summer 2021,Bay-breasted Warbler,28
